Season,twaDeltaB,twaPrice,l2sr,podRate,maxNegativeTwaDeltaB,isNewMaxTwaDeltaB,Capacity_at_Smin_100,Capacity_at_Smin_200,Capacity_at_Smin_300,Capacity_at_Smin_400,Capacity_at_Smin_500,Capacity_at_Smin_600,Capacity_at_Smin_700,Capacity_at_Smin_800,Capacity_at_Smin_900,Capacity_at_Smin_1000
1210,-30747.392,0.993,0.45,53.243,-36443.619,False,364.436,182.218,121.479,91.109,72.887,60.739,52.062,45.555,40.493,36.444
1211,-12336.543,0.998,0.452,53.243,-36443.619,False,364.436,182.218,121.479,91.109,72.887,60.739,52.062,45.555,40.493,36.444
1212,-18419.625,0.996,0.451,53.269,-36443.619,False,364.436,182.218,121.479,91.109,72.887,60.739,52.062,45.555,40.493,36.444
1213,-15527.852,0.997,0.451,53.269,-36443.619,False,364.436,182.218,121.479,91.109,72.887,60.739,52.062,45.555,40.493,36.444
1214,-21444.1,0.996,0.451,53.269,-36443.619,False,364.436,182.218,121.479,91.109,72.887,60.739,52.062,45.555,40.493,36.444
1215,-41468.49,0.991,0.448,53.269,-41468.49,True,414.685,207.342,138.228,103.671,82.937,69.114,59.241,51.836,46.076,41.468
1216,-50176.342,0.99,0.445,53.269,-50176.342,True,501.763,250.882,167.254,125.441,100.353,83.627,71.68,62.72,55.751,50.176
1217,-17681.115,0.996,0.45,53.269,-50176.342,False,501.763,250.882,167.254,125.441,100.353,83.627,71.68,62.72,55.751,50.176
1218,-14590.987,0.997,0.452,53.278,-50176.342,False,501.763,250.882,167.254,125.441,100.353,83.627,71.68,62.72,55.751,50.176
1219,-23755.92,0.995,0.45,53.419,-50176.342,False,501.763,250.882,167.254,125.441,100.353,83.627,71.68,62.72,55.751,50.176
1220,-17053.732,0.997,0.45,53.654,-50176.342,False,501.763,250.882,167.254,125.441,100.353,83.627,71.68,62.72,55.751,50.176
1221,-16024.14,0.997,0.45,53.732,-50176.342,False,501.763,250.882,167.254,125.441,100.353,83.627,71.68,62.72,55.751,50.176
1222,-32773.478,0.993,0.446,53.892,-50176.342,False,501.763,250.882,167.254,125.441,100.353,83.627,71.68,62.72,55.751,50.176
1223,-483.899,1.001,0.448,53.91,-50176.342,False,501.763,250.882,167.254,125.441,100.353,83.627,71.68,62.72,55.751,50.176
1224,-12137.328,0.998,0.447,53.915,-50176.342,False,501.763,250.882,167.254,125.441,100.353,83.627,71.68,62.72,55.751,50.176
1225,-29824.822,0.994,0.445,53.915,-50176.342,False,501.763,250.882,167.254,125.441,100.353,83.627,71.68,62.72,55.751,50.176
1226,-24993.444,0.995,0.446,54.218,-50176.342,False,501.763,250.882,167.254,125.441,100.353,83.627,71.68,62.72,55.751,50.176
1227,-19736.916,0.996,0.446,54.218,-50176.342,False,501.763,250.882,167.254,125.441,100.353,83.627,71.68,62.72,55.751,50.176
1228,-5095.789,0.999,0.449,54.332,-50176.342,False,501.763,250.882,167.254,125.441,100.353,83.627,71.68,62.72,55.751,50.176
1229,-3625.176,0.999,0.449,54.332,-50176.342,False,501.763,250.882,167.254,125.441,100.353,83.627,71.68,62.72,55.751,50.176
1230,-2717.105,1.0,0.45,54.332,-50176.342,False,501.763,250.882,167.254,125.441,100.353,83.627,71.68,62.72,55.751,50.176
1231,-16146.279,0.998,0.449,54.359,-50176.342,False,501.763,250.882,167.254,125.441,100.353,83.627,71.68,62.72,55.751,50.176
1232,-19997.563,0.996,0.449,54.359,-50176.342,False,501.763,250.882,167.254,125.441,100.353,83.627,71.68,62.72,55.751,50.176
1233,-6339.639,0.999,0.451,54.359,-50176.342,False,501.763,250.882,167.254,125.441,100.353,83.627,71.68,62.72,55.751,50.176
1234,-5597.377,0.999,0.451,54.359,-50176.342,False,501.763,250.882,167.254,125.441,100.353,83.627,71.68,62.72,55.751,50.176
1235,-878.399,1.0,0.452,54.359,-50176.342,False,501.763,250.882,167.254,125.441,100.353,83.627,71.68,62.72,55.751,50.176
1236,565.546,1.001,0.452,54.359,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1237,1307.866,1.001,0.452,54.356,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1238,-3862.639,1.0,0.452,54.348,-3862.639,True,38.626,19.313,12.875,9.657,7.725,6.438,5.518,4.828,4.292,3.863
1239,-20999.533,0.996,0.449,54.349,-20999.533,True,209.995,104.998,69.998,52.499,41.999,34.999,29.999,26.249,23.333,21.0
1240,-25820.215,0.995,0.448,54.349,-25820.215,True,258.202,129.101,86.067,64.551,51.64,43.034,36.886,32.275,28.689,25.82
1241,-38736.989,0.992,0.446,54.617,-38736.989,True,387.37,193.685,129.123,96.842,77.474,64.562,55.339,48.421,43.041,38.737
1242,-35198.48,0.993,0.447,54.883,-38736.989,False,387.37,193.685,129.123,96.842,77.474,64.562,55.339,48.421,43.041,38.737
1243,-22312.159,0.996,0.448,54.883,-38736.989,False,387.37,193.685,129.123,96.842,77.474,64.562,55.339,48.421,43.041,38.737
1244,-4865.769,1.001,0.451,54.884,-38736.989,False,387.37,193.685,129.123,96.842,77.474,64.562,55.339,48.421,43.041,38.737
1245,-11008.208,0.999,0.45,54.884,-38736.989,False,387.37,193.685,129.123,96.842,77.474,64.562,55.339,48.421,43.041,38.737
1246,-25050.69,0.995,0.449,54.884,-38736.989,False,387.37,193.685,129.123,96.842,77.474,64.562,55.339,48.421,43.041,38.737
1247,-27907.232,0.995,0.448,54.884,-38736.989,False,387.37,193.685,129.123,96.842,77.474,64.562,55.339,48.421,43.041,38.737
1248,-25382.657,0.995,0.448,55.138,-38736.989,False,387.37,193.685,129.123,96.842,77.474,64.562,55.339,48.421,43.041,38.737
1249,-23845.538,0.995,0.448,55.138,-38736.989,False,387.37,193.685,129.123,96.842,77.474,64.562,55.339,48.421,43.041,38.737
1250,-26731.452,0.995,0.447,55.138,-38736.989,False,387.37,193.685,129.123,96.842,77.474,64.562,55.339,48.421,43.041,38.737
1251,-36887.59,0.993,0.446,55.138,-38736.989,False,387.37,193.685,129.123,96.842,77.474,64.562,55.339,48.421,43.041,38.737
1252,-40634.071,0.992,0.446,55.138,-40634.071,True,406.341,203.17,135.447,101.585,81.268,67.723,58.049,50.793,45.149,40.634
1253,-44609.977,0.991,0.445,55.138,-44609.977,True,446.1,223.05,148.7,111.525,89.22,74.35,63.729,55.762,49.567,44.61
1254,-43927.913,0.991,0.445,55.138,-44609.977,False,446.1,223.05,148.7,111.525,89.22,74.35,63.729,55.762,49.567,44.61
1255,-17153.587,0.997,0.445,55.608,-44609.977,False,446.1,223.05,148.7,111.525,89.22,74.35,63.729,55.762,49.567,44.61
1256,-8935.492,0.998,0.446,55.608,-44609.977,False,446.1,223.05,148.7,111.525,89.22,74.35,63.729,55.762,49.567,44.61
1257,-14561.437,0.997,0.445,55.608,-44609.977,False,446.1,223.05,148.7,111.525,89.22,74.35,63.729,55.762,49.567,44.61
1258,-15768.496,0.997,0.445,55.608,-44609.977,False,446.1,223.05,148.7,111.525,89.22,74.35,63.729,55.762,49.567,44.61
1259,-19285.398,0.996,0.445,55.608,-44609.977,False,446.1,223.05,148.7,111.525,89.22,74.35,63.729,55.762,49.567,44.61
1260,-16837.485,0.997,0.445,55.608,-44609.977,False,446.1,223.05,148.7,111.525,89.22,74.35,63.729,55.762,49.567,44.61
1261,-7083.778,0.999,0.446,55.608,-44609.977,False,446.1,223.05,148.7,111.525,89.22,74.35,63.729,55.762,49.567,44.61
1262,-7483.675,0.998,0.447,55.608,-44609.977,False,446.1,223.05,148.7,111.525,89.22,74.35,63.729,55.762,49.567,44.61
1263,-11755.871,0.998,0.446,55.66,-44609.977,False,446.1,223.05,148.7,111.525,89.22,74.35,63.729,55.762,49.567,44.61
1264,-12848.257,0.998,0.446,55.789,-44609.977,False,446.1,223.05,148.7,111.525,89.22,74.35,63.729,55.762,49.567,44.61
1265,-7462.916,0.999,0.447,55.859,-44609.977,False,446.1,223.05,148.7,111.525,89.22,74.35,63.729,55.762,49.567,44.61
1266,-17924.157,0.997,0.446,55.938,-44609.977,False,446.1,223.05,148.7,111.525,89.22,74.35,63.729,55.762,49.567,44.61
1267,-21649.781,0.996,0.446,56.093,-44609.977,False,446.1,223.05,148.7,111.525,89.22,74.35,63.729,55.762,49.567,44.61
1268,-9505.119,0.998,0.447,56.333,-44609.977,False,446.1,223.05,148.7,111.525,89.22,74.35,63.729,55.762,49.567,44.61
1269,-5251.088,0.999,0.448,56.383,-44609.977,False,446.1,223.05,148.7,111.525,89.22,74.35,63.729,55.762,49.567,44.61
1270,410.65,1.001,0.449,56.408,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1271,11623.227,1.004,0.451,56.406,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1272,-7095.041,0.999,0.449,56.336,-7095.041,True,70.95,35.475,23.65,17.738,14.19,11.825,10.136,8.869,7.883,7.095
1273,-27374.584,0.995,0.446,56.411,-27374.584,True,273.746,136.873,91.249,68.436,54.749,45.624,39.107,34.218,30.416,27.375
1274,-30145.044,0.994,0.446,56.6,-30145.044,True,301.45,150.725,100.483,75.363,60.29,50.242,43.064,37.681,33.494,30.145
1275,-33364.96,0.993,0.445,56.81,-33364.96,True,333.65,166.825,111.217,83.412,66.73,55.608,47.664,41.706,37.072,33.365
1276,-32236.607,0.994,0.446,57.157,-33364.96,False,333.65,166.825,111.217,83.412,66.73,55.608,47.664,41.706,37.072,33.365
1277,-35597.56,0.993,0.446,57.469,-35597.56,True,355.976,177.988,118.659,88.994,71.195,59.329,50.854,44.497,39.553,35.598
1278,-38075.891,0.992,0.447,57.861,-38075.891,True,380.759,190.379,126.92,95.19,76.152,63.46,54.394,47.595,42.307,38.076
1279,-33532.224,0.994,0.447,57.986,-38075.891,False,380.759,190.379,126.92,95.19,76.152,63.46,54.394,47.595,42.307,38.076
1280,-34437.459,0.993,0.447,58.299,-38075.891,False,380.759,190.379,126.92,95.19,76.152,63.46,54.394,47.595,42.307,38.076
1281,-49564.194,0.99,0.446,58.678,-49564.194,True,495.642,247.821,165.214,123.91,99.128,82.607,70.806,61.955,55.071,49.564
1282,-52563.164,0.989,0.446,58.678,-52563.164,True,525.632,262.816,175.211,131.408,105.126,87.605,75.09,65.704,58.404,52.563
1283,-55601.274,0.989,0.444,58.678,-55601.274,True,556.013,278.006,185.338,139.003,111.203,92.669,79.43,69.502,61.779,55.601
1284,-57057.788,0.989,0.444,58.678,-57057.788,True,570.578,285.289,190.193,142.644,114.116,95.096,81.511,71.322,63.398,57.058
1285,-49993.054,0.99,0.445,58.69,-57057.788,False,570.578,285.289,190.193,142.644,114.116,95.096,81.511,71.322,63.398,57.058
1286,-43891.646,0.991,0.445,58.69,-57057.788,False,570.578,285.289,190.193,142.644,114.116,95.096,81.511,71.322,63.398,57.058
1287,-36895.719,0.993,0.446,58.723,-57057.788,False,570.578,285.289,190.193,142.644,114.116,95.096,81.511,71.322,63.398,57.058
1288,-28019.67,0.994,0.448,58.748,-57057.788,False,570.578,285.289,190.193,142.644,114.116,95.096,81.511,71.322,63.398,57.058
1289,-23914.071,0.995,0.448,58.748,-57057.788,False,570.578,285.289,190.193,142.644,114.116,95.096,81.511,71.322,63.398,57.058
1290,-31280.885,0.994,0.448,58.748,-57057.788,False,570.578,285.289,190.193,142.644,114.116,95.096,81.511,71.322,63.398,57.058
1291,-29454.586,0.994,0.448,58.748,-57057.788,False,570.578,285.289,190.193,142.644,114.116,95.096,81.511,71.322,63.398,57.058
1292,-29665.197,0.994,0.448,58.748,-57057.788,False,570.578,285.289,190.193,142.644,114.116,95.096,81.511,71.322,63.398,57.058
1293,-35076.724,0.993,0.448,58.758,-57057.788,False,570.578,285.289,190.193,142.644,114.116,95.096,81.511,71.322,63.398,57.058
1294,-31841.905,0.993,0.447,58.784,-57057.788,False,570.578,285.289,190.193,142.644,114.116,95.096,81.511,71.322,63.398,57.058
1295,-33210.802,0.993,0.447,59.144,-57057.788,False,570.578,285.289,190.193,142.644,114.116,95.096,81.511,71.322,63.398,57.058
1296,-26967.617,0.995,0.445,59.146,-57057.788,False,570.578,285.289,190.193,142.644,114.116,95.096,81.511,71.322,63.398,57.058
1297,-25107.965,0.995,0.445,59.189,-57057.788,False,570.578,285.289,190.193,142.644,114.116,95.096,81.511,71.322,63.398,57.058
1298,-10628.803,0.998,0.448,59.189,-57057.788,False,570.578,285.289,190.193,142.644,114.116,95.096,81.511,71.322,63.398,57.058
1299,-24608.005,0.995,0.446,59.189,-57057.788,False,570.578,285.289,190.193,142.644,114.116,95.096,81.511,71.322,63.398,57.058
1300,-39382.489,0.992,0.443,59.189,-57057.788,False,570.578,285.289,190.193,142.644,114.116,95.096,81.511,71.322,63.398,57.058
1301,-38825.605,0.992,0.443,59.189,-57057.788,False,570.578,285.289,190.193,142.644,114.116,95.096,81.511,71.322,63.398,57.058
1302,-35690.853,0.993,0.444,59.639,-57057.788,False,570.578,285.289,190.193,142.644,114.116,95.096,81.511,71.322,63.398,57.058
1303,-46584.632,0.991,0.443,60.052,-57057.788,False,570.578,285.289,190.193,142.644,114.116,95.096,81.511,71.322,63.398,57.058
1304,-50939.814,0.99,0.442,60.052,-57057.788,False,570.578,285.289,190.193,142.644,114.116,95.096,81.511,71.322,63.398,57.058
1305,-55501.247,0.989,0.442,60.646,-57057.788,False,570.578,285.289,190.193,142.644,114.116,95.096,81.511,71.322,63.398,57.058
1306,-64653.596,0.987,0.441,61.279,-64653.596,True,646.536,323.268,215.512,161.634,129.307,107.756,92.362,80.817,71.837,64.654
1307,-72415.991,0.985,0.44,61.279,-72415.991,True,724.16,362.08,241.387,181.04,144.832,120.693,103.451,90.52,80.462,72.416
1308,-94134.584,0.981,0.438,61.836,-94134.584,True,941.346,470.673,313.782,235.336,188.269,156.891,134.478,117.668,104.594,94.135
1309,-119678.877,0.976,0.435,62.085,-119678.877,True,1196.789,598.394,398.93,299.197,239.358,199.465,170.97,149.599,132.977,119.679
1310,-135903.331,0.973,0.433,62.275,-135903.331,True,1359.033,679.517,453.011,339.758,271.807,226.506,194.148,169.879,151.004,135.903
1311,-126147.046,0.974,0.434,62.453,-135903.331,False,1359.033,679.517,453.011,339.758,271.807,226.506,194.148,169.879,151.004,135.903
1312,-118573.298,0.975,0.432,62.536,-135903.331,False,1359.033,679.517,453.011,339.758,271.807,226.506,194.148,169.879,151.004,135.903
1313,-75989.392,0.984,0.437,62.536,-135903.331,False,1359.033,679.517,453.011,339.758,271.807,226.506,194.148,169.879,151.004,135.903
1314,-93941.541,0.981,0.435,62.536,-135903.331,False,1359.033,679.517,453.011,339.758,271.807,226.506,194.148,169.879,151.004,135.903
1315,-80755.929,0.983,0.435,63.686,-135903.331,False,1359.033,679.517,453.011,339.758,271.807,226.506,194.148,169.879,151.004,135.903
1316,-75316.461,0.984,0.435,63.686,-135903.331,False,1359.033,679.517,453.011,339.758,271.807,226.506,194.148,169.879,151.004,135.903
1317,-69134.3,0.986,0.436,63.686,-135903.331,False,1359.033,679.517,453.011,339.758,271.807,226.506,194.148,169.879,151.004,135.903
1318,-51872.898,0.99,0.438,63.743,-135903.331,False,1359.033,679.517,453.011,339.758,271.807,226.506,194.148,169.879,151.004,135.903
1319,-23973.035,0.995,0.443,63.743,-135903.331,False,1359.033,679.517,453.011,339.758,271.807,226.506,194.148,169.879,151.004,135.903
1320,-24273.656,0.995,0.444,64.028,-135903.331,False,1359.033,679.517,453.011,339.758,271.807,226.506,194.148,169.879,151.004,135.903
1321,-29852.9,0.993,0.443,64.041,-135903.331,False,1359.033,679.517,453.011,339.758,271.807,226.506,194.148,169.879,151.004,135.903
1322,-33262.563,0.993,0.443,64.053,-135903.331,False,1359.033,679.517,453.011,339.758,271.807,226.506,194.148,169.879,151.004,135.903
1323,-28865.627,0.994,0.443,64.053,-135903.331,False,1359.033,679.517,453.011,339.758,271.807,226.506,194.148,169.879,151.004,135.903
1324,-25951.375,0.995,0.444,64.053,-135903.331,False,1359.033,679.517,453.011,339.758,271.807,226.506,194.148,169.879,151.004,135.903
1325,-24696.203,0.995,0.444,64.053,-135903.331,False,1359.033,679.517,453.011,339.758,271.807,226.506,194.148,169.879,151.004,135.903
1326,-21319.063,0.995,0.444,64.073,-135903.331,False,1359.033,679.517,453.011,339.758,271.807,226.506,194.148,169.879,151.004,135.903
1327,-15224.081,0.997,0.446,64.267,-135903.331,False,1359.033,679.517,453.011,339.758,271.807,226.506,194.148,169.879,151.004,135.903
1328,-14558.943,0.997,0.445,64.455,-135903.331,False,1359.033,679.517,453.011,339.758,271.807,226.506,194.148,169.879,151.004,135.903
1329,-15020.254,0.997,0.446,64.455,-135903.331,False,1359.033,679.517,453.011,339.758,271.807,226.506,194.148,169.879,151.004,135.903
1330,-11690.985,0.998,0.446,64.455,-135903.331,False,1359.033,679.517,453.011,339.758,271.807,226.506,194.148,169.879,151.004,135.903
1331,-379.831,1.0,0.449,64.455,-135903.331,False,1359.033,679.517,453.011,339.758,271.807,226.506,194.148,169.879,151.004,135.903
1332,-2603.245,1.0,0.45,64.455,-135903.331,False,1359.033,679.517,453.011,339.758,271.807,226.506,194.148,169.879,151.004,135.903
1333,-12567.941,0.997,0.448,64.455,-135903.331,False,1359.033,679.517,453.011,339.758,271.807,226.506,194.148,169.879,151.004,135.903
1334,-25033.597,0.995,0.447,64.455,-135903.331,False,1359.033,679.517,453.011,339.758,271.807,226.506,194.148,169.879,151.004,135.903
1335,-22433.76,0.996,0.447,64.455,-135903.331,False,1359.033,679.517,453.011,339.758,271.807,226.506,194.148,169.879,151.004,135.903
1336,-12830.39,0.997,0.448,64.455,-135903.331,False,1359.033,679.517,453.011,339.758,271.807,226.506,194.148,169.879,151.004,135.903
1337,-19095.479,0.996,0.447,64.455,-135903.331,False,1359.033,679.517,453.011,339.758,271.807,226.506,194.148,169.879,151.004,135.903
1338,-26144.46,0.994,0.446,64.686,-135903.331,False,1359.033,679.517,453.011,339.758,271.807,226.506,194.148,169.879,151.004,135.903
1339,-16670.469,0.997,0.447,64.686,-135903.331,False,1359.033,679.517,453.011,339.758,271.807,226.506,194.148,169.879,151.004,135.903
1340,-10927.538,0.998,0.447,64.69,-135903.331,False,1359.033,679.517,453.011,339.758,271.807,226.506,194.148,169.879,151.004,135.903
1341,-19785.174,0.996,0.447,64.782,-135903.331,False,1359.033,679.517,453.011,339.758,271.807,226.506,194.148,169.879,151.004,135.903
1342,-27849.625,0.994,0.446,64.782,-135903.331,False,1359.033,679.517,453.011,339.758,271.807,226.506,194.148,169.879,151.004,135.903
1343,-22535.763,0.995,0.446,64.782,-135903.331,False,1359.033,679.517,453.011,339.758,271.807,226.506,194.148,169.879,151.004,135.903
1344,-19828.27,0.996,0.447,64.782,-135903.331,False,1359.033,679.517,453.011,339.758,271.807,226.506,194.148,169.879,151.004,135.903
1345,-15220.964,0.997,0.447,64.782,-135903.331,False,1359.033,679.517,453.011,339.758,271.807,226.506,194.148,169.879,151.004,135.903
1346,-17570.405,0.996,0.447,64.782,-135903.331,False,1359.033,679.517,453.011,339.758,271.807,226.506,194.148,169.879,151.004,135.903
1347,-13989.201,0.997,0.448,64.782,-135903.331,False,1359.033,679.517,453.011,339.758,271.807,226.506,194.148,169.879,151.004,135.903
1348,-17551.07,0.996,0.447,64.884,-135903.331,False,1359.033,679.517,453.011,339.758,271.807,226.506,194.148,169.879,151.004,135.903
1349,-23704.342,0.995,0.446,64.884,-135903.331,False,1359.033,679.517,453.011,339.758,271.807,226.506,194.148,169.879,151.004,135.903
1350,-12478.03,0.997,0.448,65.076,-135903.331,False,1359.033,679.517,453.011,339.758,271.807,226.506,194.148,169.879,151.004,135.903
1351,-9667.668,0.998,0.448,65.235,-135903.331,False,1359.033,679.517,453.011,339.758,271.807,226.506,194.148,169.879,151.004,135.903
1352,-4403.173,0.999,0.447,65.235,-135903.331,False,1359.033,679.517,453.011,339.758,271.807,226.506,194.148,169.879,151.004,135.903
1353,31.648,1.0,0.448,65.235,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1354,-896.349,1.0,0.449,65.235,-896.349,True,8.963,4.482,2.988,2.241,1.793,1.494,1.28,1.12,0.996,0.896
1355,-10805.842,0.997,0.447,65.235,-10805.842,True,108.058,54.029,36.019,27.015,21.612,18.01,15.437,13.507,12.006,10.806
1356,-22010.851,0.995,0.446,65.235,-22010.851,True,220.109,110.054,73.37,55.027,44.022,36.685,31.444,27.514,24.457,22.011
1357,-28119.41,0.994,0.445,65.235,-28119.41,True,281.194,140.597,93.731,70.299,56.239,46.866,40.171,35.149,31.244,28.119
1358,-28058.74,0.994,0.444,65.235,-28119.41,False,281.194,140.597,93.731,70.299,56.239,46.866,40.171,35.149,31.244,28.119
1359,-3556.836,0.999,0.449,65.235,-28119.41,False,281.194,140.597,93.731,70.299,56.239,46.866,40.171,35.149,31.244,28.119
1360,17740.008,1.004,0.455,65.235,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1361,10353.054,1.002,0.458,65.116,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362,8227.176,1.002,0.458,65.046,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1363,7233.156,1.002,0.458,64.991,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1364,2964.878,1.001,0.458,64.942,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1365,4292.465,1.001,0.461,64.922,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1366,4648.344,1.001,0.465,64.894,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1367,-4318.972,0.999,0.464,64.862,-4318.972,True,43.19,21.595,14.397,10.797,8.638,7.198,6.17,5.399,4.799,4.319
1368,-7164.822,0.998,0.463,64.862,-7164.822,True,71.648,35.824,23.883,17.912,14.33,11.941,10.235,8.956,7.961,7.165
1369,254.937,1.0,0.465,64.862,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1370,-10229.139,0.998,0.465,64.861,-10229.139,True,102.291,51.146,34.097,25.573,20.458,17.049,14.613,12.786,11.366,10.229
1371,-13719.933,0.997,0.463,64.861,-13719.933,True,137.199,68.6,45.733,34.3,27.44,22.867,19.6,17.15,15.244,13.72
1372,-17560.465,0.996,0.463,64.861,-17560.465,True,175.605,87.802,58.535,43.901,35.121,29.267,25.086,21.951,19.512,17.56
1373,-18344.304,0.996,0.461,64.944,-18344.304,True,183.443,91.722,61.148,45.861,36.689,30.574,26.206,22.93,20.383,18.344
1374,-13155.324,0.997,0.461,64.944,-18344.304,False,183.443,91.722,61.148,45.861,36.689,30.574,26.206,22.93,20.383,18.344
1375,-14574.709,0.997,0.461,64.967,-18344.304,False,183.443,91.722,61.148,45.861,36.689,30.574,26.206,22.93,20.383,18.344
1376,-14259.362,0.997,0.462,64.967,-18344.304,False,183.443,91.722,61.148,45.861,36.689,30.574,26.206,22.93,20.383,18.344
1377,-8166.913,0.998,0.463,64.967,-18344.304,False,183.443,91.722,61.148,45.861,36.689,30.574,26.206,22.93,20.383,18.344
1378,-19896.184,0.996,0.461,64.967,-19896.184,True,198.962,99.481,66.321,49.74,39.792,33.16,28.423,24.87,22.107,19.896
1379,-33213.004,0.993,0.458,64.967,-33213.004,True,332.13,166.065,110.71,83.033,66.426,55.355,47.447,41.516,36.903,33.213
1380,-17632.162,0.997,0.46,64.967,-33213.004,False,332.13,166.065,110.71,83.033,66.426,55.355,47.447,41.516,36.903,33.213
1381,-8601.644,0.998,0.462,64.967,-33213.004,False,332.13,166.065,110.71,83.033,66.426,55.355,47.447,41.516,36.903,33.213
1382,25951.506,1.005,0.467,64.967,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1383,-2547.042,1.0,0.463,64.767,-2547.042,True,25.47,12.735,8.49,6.368,5.094,4.245,3.639,3.184,2.83,2.547
1384,-17507.406,0.997,0.461,64.767,-17507.406,True,175.074,87.537,58.358,43.769,35.015,29.179,25.011,21.884,19.453,17.507
1385,-12694.444,0.998,0.46,64.767,-17507.406,False,175.074,87.537,58.358,43.769,35.015,29.179,25.011,21.884,19.453,17.507
1386,7133.679,1.003,0.464,64.809,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1387,4784.011,1.002,0.464,64.761,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1388,-8096.308,0.998,0.463,64.724,-8096.308,True,80.963,40.482,26.988,20.241,16.193,13.494,11.566,10.12,8.996,8.096
1389,-8508.841,0.998,0.463,64.724,-8508.841,True,85.088,42.544,28.363,21.272,17.018,14.181,12.155,10.636,9.454,8.509
1390,1451.637,1.0,0.464,64.725,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1391,-10858.191,0.997,0.463,64.714,-10858.191,True,108.582,54.291,36.194,27.145,21.716,18.097,15.512,13.573,12.065,10.858
1392,-17347.36,0.996,0.46,64.714,-17347.36,True,173.474,86.737,57.825,43.368,34.695,28.912,24.782,21.684,19.275,17.347
1393,-8308.058,0.998,0.461,64.714,-17347.36,False,173.474,86.737,57.825,43.368,34.695,28.912,24.782,21.684,19.275,17.347
1394,-3558.164,0.999,0.462,64.714,-17347.36,False,173.474,86.737,57.825,43.368,34.695,28.912,24.782,21.684,19.275,17.347
1395,-3359.315,0.999,0.462,64.714,-17347.36,False,173.474,86.737,57.825,43.368,34.695,28.912,24.782,21.684,19.275,17.347
